parameter1,parameter2,parameter3
5.089112192,-0.56163808,11.06590091
5.06830227,-0.218773908,10.61179588
4.879525675,-0.723574894,10.48503414
5.01201224,-0.847905709,10.47306323
4.973212907,-1.055541697,10.63128522
5.020813903,-0.731099348,10.90457318
5.110770067,-0.874345649,10.95840709
4.970245701,-1.787465711,11.23973447
5.073682752,-1.718001589,11.30930918
5.292462448,-2.788928494,11.39130615
5.142255552,-2.557263337,11.15933149
5.142255552,-2.557263337,11.15933149
5.278614786,-1.929565472,10.66152623
5.188229856,-2.067540645,10.93105323
5.245546502,-2.223202328,10.54557374
5.223214541,-1.55405104,10.64030039
5.336188994,-1.399365033,10.86057145
5.336188994,-1.399365033,10.86057145
5.336188994,-1.399365033,10.86057145
5.336188994,-1.399365033,10.86057145
5.390695456,-1.348161514,10.95262285
5.331741859,-1.442340811,11.18812806
5.138443594,-1.392857984,12.00970832
5.237442207,-2.152377417,12.01201933
5.237442207,-2.152377417,12.01201933
5.237442207,-2.152377417,12.01201933
5.118623064,-2.105637595,11.24941555
5.074491234,-2.789344208,11.50523839
4.951341168,-3.177960889,11.25189795
4.930126249,-3.584808523,11.56916779
5.060509867,-3.67625468,11.7119618
5.13029553,-3.25334788,11.87154751
5.13029553,-3.25334788,11.87154751
5.14858402,-3.247425642,12.00776835
5.224209232,-2.89790457,11.97414301
5.382288861,-2.623300067,11.76147046
5.465463547,-2.45297953,11.59237878
5.455622563,-2.837021697,11.78533079
5.382415296,-2.520037036,11.99088701
5.394017147,-1.558936485,11.52332301
5.288331741,-2.10376231,11.98896755
5.288331741,-2.10376231,11.98896755
5.288331741,-2.10376231,11.98896755
5.221737093,-2.499142006,11.88187254
5.132947548,-2.320292979,11.49058486
5.176638508,-1.746822604,11.11742999
5.176638508,-1.746822604,11.11742999
5.170035101,-0.999063924,10.96309952
5.170035101,-0.999063924,10.96309952
4.925823175,-0.943449123,10.69490311
5.0043058,-0.795326197,10.90875648
4.916292922,-0.920354022,10.77870955
4.99952,-0.651647717,10.77054412
4.982191727,-0.752764584,10.58713583
5.150002603,-0.447164034,11.09723002
4.944524101,-0.735526662,11.41799241
4.842584428,-0.70872968,11.71784604
4.842584428,-0.70872968,11.71784604
4.842584428,-0.70872968,11.71784604
4.84219963,-0.815557564,11.52873086
4.816322151,-1.380076483,11.10187078
4.930473477,-1.177459313,10.82420007
4.931093709,-0.963679187,10.5649619
4.927836607,-0.696181878,11.02282247
5.00738411,0.080556812,10.57217511
5.099220279,0.314471453,11.10842282
5.128467403,0.206453663,10.57896407
5.281823443,1.096638798,10.77437469
5.241140406,0.24255328,10.77340854
5.026516728,0.298710625,10.2462855
4.936751499,0.563377942,10.48162488
4.906139137,-0.02706634,10.43615146
4.882123036,-0.228603887,10.61068047
4.911425882,-0.423737846,10.33092754
5.071542326,-0.359765561,10.13256124
5.037608246,-0.556222237,11.03141782
5.037608246,-0.556222237,11.03141782
5.068879327,-0.818015038,10.90868122
5.017123364,-0.938276067,11.18046193
5.023011526,-0.587627128,11.18621533
5.107569964,-0.437239899,11.57462339
5.214251625,-1.439663592,12.00650902
5.100689729,-1.147078086,11.77510794
5.099608393,-0.778364877,11.36478349
5.286689035,-1.220687789,11.42386181
5.286689035,-1.220687789,11.42386181
5.272844148,-0.989726414,11.50914582
5.259687828,-0.146141459,11.39590799
5.186802793,-0.309894551,11.82487446
5.186802793,-0.309894551,11.82487446
5.231766605,-0.582240077,12.31785367
5.162320633,-0.74811173,12.1491199
5.162320633,-0.74811173,12.1491199
5.161352843,-1.010194271,12.17303881
5.244219445,-1.58314646,12.0370622
5.262717487,-1.267548807,12.10056774
5.382364487,-1.159575629,12.66271225
5.30700974,-2.016733903,12.61800202
5.315629269,-2.07743067,12.5876094
5.387233108,-2.13294341,12.15707644
5.332859796,-2.024359796,11.9076703
5.297547063,-2.203500876,11.72918256
5.286682995,-1.907105282,11.45427969
5.295483655,-2.001950689,11.23216648
5.295483655,-2.001950689,11.23216648
5.204209763,-1.978687186,11.30996085
5.204209763,-1.978687186,11.30996085
5.16993294,-2.45476376,11.33767079
5.11128613,-2.084614267,11.00940406
5.047865315,-2.141767082,10.70464826
5.082491883,-1.799589311,10.52537999
5.28558726,-1.314204974,10.61289587
5.28558726,-1.314204974,10.61289587
5.266826264,-1.299679022,10.62003643
5.283078687,-0.344693442,10.39840191
5.162846634,0.331165431,10.6381688
5.201041261,-0.041557524,10.8535742
5.157582091,-0.836276608,10.87371545
5.164910915,-0.829161869,11.03870949
5.058758805,-0.202043037,11.17990474
5.011696362,-1.11498059,10.83024422
5.047050129,-0.771282782,11.07436187
4.976745624,-0.613954201,11.12047821
4.924250134,-0.194759447,11.36652803
5.039364867,-0.747575241,11.49461732
5.001987346,-0.782033286,11.8144248
5.020149724,-0.286601457,12.1174068
4.983016989,-0.43415042,12.31410364
5.009689081,-0.821840998,12.09099664
4.979293701,-1.358129093,12.33964269
5.177612512,-1.585566197,12.31223846
5.1333706,-1.89120328,12.27235821
5.062084119,-1.705016973,12.70287138
4.899507272,-1.482311955,12.35496152
4.898910684,-1.488852997,12.50712045
4.808847332,-2.26036378,12.24427758
4.876816093,-3.003015879,11.81186467
4.93446563,-2.115419035,11.47923792
4.93446563,-2.115419035,11.47923792
4.799927039,-2.664788989,11.87277908
4.799927039,-2.664788989,11.87277908
4.87683067,-2.843254452,11.69988983
4.87683067,-2.843254452,11.69988983
4.926153298,-3.069304926,11.69698402
4.966151433,-2.836340012,11.759455
5.096960929,-2.621568919,11.73051196
5.109380798,-3.106796209,12.01531682
5.109380798,-3.106796209,12.01531682
5.096215044,-3.008553185,12.05324728
5.151477987,-2.682558342,11.93264691
5.054155977,-2.424813599,11.5267799
5.054155977,-2.424813599,11.5267799
5.209095291,-1.976517549,11.16534106
5.209095291,-1.976517549,11.16534106
4.986284222,-2.170826722,11.08050383
4.922145315,-1.330483257,10.95077677
5.076532403,-1.072019013,11.01182182
5.091322055,-0.580450618,11.31095757
4.969542391,-1.065280704,11.76869832
4.969542391,-1.065280704,11.76869832
4.919634663,-0.958082084,11.50275062
4.893775073,-0.991308555,11.2895282
4.673235299,-0.45344107,11.41712478
4.683127802,-0.413968385,11.19590567
4.624490471,-0.127035924,10.84784596
4.640541449,0.67613039,11.18628342
4.588292784,0.994991524,10.91756617
4.56531109,0.997681036,11.0140267
4.595688064,1.808117292,11.16628433
4.619993964,1.396784669,10.57810403
4.619993964,1.396784669,10.57810403
4.619993964,1.396784669,10.57810403
4.619993964,1.396784669,10.57810403
4.653450515,1.012872556,10.83287173
4.715697204,1.741651032,10.74183615
4.715697204,1.741651032,10.74183615
4.715697204,1.741651032,10.74183615
4.674427239,0.830566363,10.31623589
4.763211847,0.9785742,10.26977653
4.701126285,0.723747609,10.04469186
4.843853333,0.711350637,10.06142792
4.994706751,1.021365151,9.625357781
4.994706751,1.021365151,9.625357781
4.925695862,1.675642032,9.972724186
4.784766638,1.549958461,9.984671202
4.912395044,1.065249659,10.32538542
4.846693168,1.152599455,10.47826846
4.880925131,0.749861972,10.43479056
4.83745222,1.185041384,10.04929214
4.951485425,1.213100071,9.704755551
5.070016948,0.479424645,9.579655572
5.063120435,0.952724636,9.342637394
4.859196293,0.416273405,9.429419841
4.927277641,0.339637235,9.557733982
4.927277641,0.339637235,9.557733982
5.058465158,-0.273469198,9.463284178
5.019156278,-0.18500933,9.360684382
5.019156278,-0.18500933,9.360684382
5.076596746,-0.262124072,9.647567743
4.987511781,-0.935507562,9.511164351
5.067704887,-0.895679674,9.896769913
5.086522008,-0.88793129,9.950960494
5.086522008,-0.88793129,9.950960494
4.973283668,-1.168153342,9.439305943
4.911581166,-1.525052432,9.501104431
4.911581166,-1.525052432,9.501104431
4.93216767,-1.726509892,9.495271213
4.894696116,-2.362697852,9.585123611
4.861469934,-3.033918013,9.940029505
4.755803277,-2.479712334,9.820146658
4.755803277,-2.479712334,9.820146658
4.73051271,-2.767270411,10.04314053
4.719837522,-2.45924338,9.944376017
4.717139399,-2.651450332,10.28518875
4.617424629,-2.52454949,9.968997975
4.617424629,-2.52454949,9.968997975
4.569224706,-1.640282795,10.20519734
4.559647269,-1.918129993,10.15681372
4.559647269,-1.918129993,10.15681372
4.559647269,-1.918129993,10.15681372
4.677021115,-2.183838717,9.949481743
4.72825041,-2.306922495,9.840961855
4.646386604,-1.882938669,9.791154969
4.695701285,-2.204670816,9.422687225
4.695701285,-2.204670816,9.422687225
4.862695603,-1.755201553,9.639629165
4.862695603,-1.755201553,9.639629165
4.862695603,-1.755201553,9.639629165
4.8079151,-1.603496042,9.554244233
4.925173163,-2.365796185,9.745825327
4.925173163,-2.365796185,9.745825327
4.898623598,-1.902172829,9.790825868
4.728591538,-1.611354347,9.670305431
4.850912245,-1.689462311,9.727940586
4.850912245,-1.689462311,9.727940586
4.780058502,-1.478738375,10.13720095
4.780058502,-1.478738375,10.13720095
4.780058502,-1.478738375,10.13720095
4.806054585,-0.674364672,10.19941693
4.928636825,-0.44498052,9.893511535
5.150125128,-0.308421389,10.12769046
5.150125128,-0.308421389,10.12769046
5.228034493,0.308227736,10.13852399
5.173961927,0.608918066,10.49482555
5.166027501,0.1362177,10.37517593
5.165372375,0.210945801,10.64540613
5.151068521,-0.367858413,10.08561377
5.121249462,-0.497874054,9.914123121
5.107310441,-0.148494706,10.15596209
5.004352342,0.282117686,10.36205936
4.969537994,0.202987756,10.3539078
4.980815751,-0.642873456,9.600036112
4.855026135,-1.029358309,9.863255065
4.888004989,-0.994301521,9.23950976
4.8585009,-1.705853997,9.558603851
4.806944662,-0.985935774,9.494480897
4.742449053,-0.112111472,9.691585039
4.680440453,-0.113252982,9.473382004
4.668871129,-0.079574258,9.642330149
4.668871129,-0.079574258,9.642330149
4.668871129,-0.079574258,9.642330149
4.55964295,0.20193813,9.958984772
4.55964295,0.20193813,9.958984772
4.693167415,-0.561349485,10.04108577
4.74204251,-0.324054584,9.563774443
4.77881487,-1.158891632,9.77473226
4.77881487,-1.158891632,9.77473226
4.746537198,-0.492940533,9.944116109
4.746537198,-0.492940533,9.944116109
4.746537198,-0.492940533,9.944116109
4.746537198,-0.492940533,9.944116109
4.902877792,-0.033888856,9.557549194
4.926967679,0.310830717,9.759927534
4.977871129,1.442145189,9.322715902
4.977871129,1.442145189,9.322715902
5.04678366,1.039166167,9.750186181
5.188271584,1.984858114,10.13312878
5.188271584,1.984858114,10.13312878
5.188271584,1.984858114,10.13312878
5.188271584,1.984858114,10.13312878
5.265325515,1.565217656,9.990726073
5.265325515,1.565217656,9.990726073
5.265325515,1.565217656,9.990726073
5.124268349,1.446514624,10.2237937
5.124268349,1.446514624,10.2237937
5.005433348,1.356583867,10.18822472
5.025385328,1.140355613,10.08792339
4.958844052,0.325902861,10.00315039
5.03499215,-0.191051706,10.34886648
5.065281787,1.307691344,11.1405735
5.020282545,0.847913629,10.89200869
4.862717176,0.519383078,10.654806
5.123993351,0.397381217,10.97186107
5.198980227,0.517489591,10.85720983
5.08456771,-0.174228406,10.81942441
5.194194132,-0.036931985,10.65615104
5.258155623,-0.518048539,11.01153638
5.202058938,-0.801900461,11.02527153
5.202058938,-0.801900461,11.02527153
5.200237332,0.16330898,10.88582528
5.097863604,0.231270742,10.71038466
5.178513791,0.099439092,10.60911764
5.106202753,-0.223667598,10.53077992
5.106202753,-0.223667598,10.53077992
5.022353309,0.021750583,10.39392833
5.074148646,0.653893894,10.47225622
5.109404044,0.497243432,10.61338533
5.099622178,0.301202237,10.15391432
4.896028546,0.229634932,10.78428381
4.85572052,0.504275035,11.05180515
4.937512342,0.149633868,11.64309487
4.834321659,-0.524964923,11.80404575
4.925864913,-0.468051402,12.27966942
4.925864913,-0.468051402,12.27966942
4.897835414,-1.419109174,12.49309188
4.915670979,-1.409472349,12.50279026
4.941601471,-1.250671843,13.03387593
4.987951028,-1.062866281,13.05377686
5.008315928,-0.987336195,12.32505874
5.106964173,-0.880581809,12.4187528
5.106964173,-0.880581809,12.4187528
5.264556023,-1.651767278,12.06396939
5.238717095,-2.315814665,12.36818833
5.039717104,-1.984015446,12.74896056
4.968719743,-1.313612063,12.67001897
4.968719743,-1.313612063,12.67001897
5.017056023,-0.992449273,12.32542513
5.03300658,-0.86038559,12.03183783
5.121274912,-0.787470454,11.79545448
5.121274912,-0.787470454,11.79545448
5.117535756,-0.521593501,11.69313551
5.143233879,-0.082936567,11.25199707
5.181178776,-0.242298151,11.46851991
5.228085328,-0.749167776,11.14609991
5.296004736,-1.544053172,11.28780643
5.15560528,-2.39338951,11.19983677
5.117584229,-2.821669582,11.3342765
5.117584229,-2.821669582,11.3342765
5.001546758,-3.078600015,11.56614712
4.92662219,-2.143038756,11.96091406
4.819326557,-1.750905886,11.88445401
4.819326557,-1.750905886,11.88445401
4.893926821,-1.648357029,11.69281695
4.952785639,-1.913951264,11.45604794
4.840885806,-1.450326632,11.63105088
4.787603696,-1.995725294,11.66162023
4.774226445,-2.086405551,11.57467282
4.64903257,-0.996687907,11.74288238
4.688615954,-0.926097386,11.53691969
4.605760678,-0.210180221,11.66338992
4.605760678,-0.210180221,11.66338992
4.624404187,-0.867196034,11.85775014
4.401886097,-1.117293349,11.57686557
4.344065777,-1.207143649,11.66173005
4.442732417,-0.865138282,11.9910904
4.453332616,-1.041177126,11.45418757
4.568202494,-0.808638729,11.62568293
4.568202494,-0.808638729,11.62568293
4.568202494,-0.808638729,11.62568293
4.568202494,-0.808638729,11.62568293
4.598604132,-0.849514329,11.86923999
4.788310029,-1.986348615,12.08272394
4.788310029,-1.986348615,12.08272394
4.813703504,-2.152158542,11.98251632
4.813703504,-2.152158542,11.98251632
4.831120651,-2.450403475,11.91802016
4.899925471,-2.018099011,11.24463833
5.080228159,-1.577560085,11.15590108
5.132864645,-1.289507491,11.58589675
5.197101259,-0.380027542,11.43582539
5.197101259,-0.380027542,11.43582539
5.236059732,-0.75352486,11.23721985
5.031717161,-0.762710892,11.11062475
4.946215664,-0.520742328,10.91248753
4.808457979,0.04408271,10.9245488
4.75378441,-0.042631436,11.16370493
4.700744854,-0.295453657,11.42431489
4.84067892,-0.649452518,11.4103452
4.84166097,-0.845785928,10.80804911
4.810878063,-0.960222833,10.66490677
4.902079705,-0.595907655,10.59996571
4.914408998,-0.220081092,10.51225701
5.062041153,0.087852665,10.36723158
4.859318727,-0.03539956,10.87808558
4.899692036,-0.315455416,10.98682601
4.876640377,-1.591595035,11.17742101
4.912179006,-2.333376765,11.15136893
4.888927406,-2.62967537,11.06327996
4.888927406,-2.62967537,11.06327996
4.949829113,-2.8111509,10.904562
5.003783589,-2.972365479,11.18654976
5.167177407,-2.506611456,11.00794825
5.186323712,-1.571122865,10.65271053
5.244184137,-0.811278098,10.95906002
5.06506663,0.239756255,10.58711341
5.162171434,0.312098406,10.70615065
5.221992096,0.154320507,10.48309556
5.184037429,-0.570389167,9.981471911
5.175327061,-0.650115697,9.838070122
5.085899978,-0.576303876,9.877560315
5.085899978,-0.576303876,9.877560315
4.972345881,-1.712513337,10.29776829
4.976219013,-1.966473696,10.76418815
4.993040513,-2.396597606,10.49017919
4.990246054,-2.38421832,10.10356079
5.0662476,-2.149909734,10.11123437
4.950501545,-2.887700173,10.10009397
5.109447063,-2.286062027,9.964159219
5.109447063,-2.286062027,9.964159219
5.076353066,-2.377520871,9.920645573
5.108740744,-1.552219449,10.12687566
5.109229166,-1.606821934,10.84341564
5.046641856,-1.693716004,11.40748557
5.121735842,-2.607932439,11.61926591
5.006172955,-2.7159069,11.49127511
4.968396969,-3.138428978,10.84331875
5.100317439,-3.530954354,10.69768032
5.139834529,-3.185156865,10.68203391
5.092798646,-2.634021361,11.1807937
5.016620748,-2.844514056,10.8139822
5.016620748,-2.844514056,10.8139822
5.094810327,-3.116130728,11.13534914
5.129190543,-2.522420544,11.10638912
5.094426234,-2.221878557,10.93829617
5.034953916,-2.85174546,10.925567
5.005996153,-2.175154522,10.47424072
5.005996153,-2.175154522,10.47424072
4.92230321,-2.469565724,10.56769086
5.038349204,-2.933111972,10.28903944
5.157066317,-3.736602103,10.53590273
5.123762648,-3.82373599,10.74512951
5.019138998,-4.034987297,11.08152154
4.998212437,-4.637163853,11.36020235
4.829949,-4.288119723,11.79590818
4.667027681,-4.106807802,12.30404527
4.676179671,-3.796570485,11.82641549
4.736150669,-3.516572893,11.33836246
4.875912988,-3.271903868,11.2032834
5.082004525,-3.436377435,11.39357934
5.256999293,-2.891706822,11.364738
5.136736396,-2.496584364,11.4540015
5.136736396,-2.496584364,11.4540015
5.056467779,-2.048223663,11.9156385
5.050268108,-1.369817426,12.50402526
4.791538043,-0.348095904,12.51054755
4.713943885,0.340780041,12.30066245
4.78936964,0.640245858,12.32317926
4.58749154,-0.458291482,12.15456074
4.790641777,-0.930021943,11.71650554
4.658521831,-1.462616556,11.26946895
4.838222924,-1.562515963,11.38029485
4.871503618,-1.69290368,11.44953007
4.866903631,-1.279264793,11.48014975
4.866903631,-1.279264793,11.48014975
4.745443391,-1.214829766,11.41529701
4.727527683,-1.428592499,11.29820952
4.778324702,-1.30240773,11.36347695
4.778324702,-1.30240773,11.36347695
4.693016663,-1.02597037,11.02255357
4.675209721,-0.579168116,11.17823426
4.754640687,-0.473646378,11.44090221
4.752975981,-0.364330688,11.31438212
4.851909322,-0.18721992,11.21220573
4.867443324,-0.928604885,11.16433534
5.134712078,-0.718422532,11.72753789
5.212060316,-0.770355743,11.92747398
5.135558169,-0.220883572,12.31390646
5.135558169,-0.220883572,12.31390646
5.238436835,-0.313606735,12.5041089
5.209247996,0.056175746,12.46282959
5.19600482,-0.085514956,12.48028253
5.175331931,-0.064320578,12.02736693
5.168418436,-0.421208855,12.16846666
5.081384696,0.178012318,11.79449137
5.293718896,0.799283449,11.65553871
5.293718896,0.799283449,11.65553871
5.406584349,1.088065239,12.1683792
5.469487184,0.587270169,12.40339696
5.503821253,1.55192644,12.20596454
5.513669948,0.859015022,11.54875782
5.481006198,1.084035261,11.65087553
5.481006198,1.084035261,11.65087553
5.323530664,1.77671361,11.67808619
5.323530664,1.77671361,11.67808619
5.195498337,0.965809379,11.68115418
5.148023106,0.771714311,12.63788745
5.302306477,1.034144265,13.00246729
5.286946669,0.759971145,13.07396752
5.302599796,0.518254139,12.73472935
5.353210542,-0.361114639,12.68707593
5.334904721,-0.35808981,12.58123884
5.376064944,-0.825465739,12.85898241
5.376064944,-0.825465739,12.85898241
5.376064944,-0.825465739,12.85898241
5.424687606,-1.324473081,12.89012077
5.443299879,-1.705019909,12.87478281
5.403106639,-1.17918515,12.38256207
5.338627154,-1.016585551,12.30864125
5.146850663,-1.024887481,12.49344058
5.157708452,-0.590959004,12.94401005
5.211488198,-0.655005835,13.35273353
5.15673509,-0.83856002,13.67624798
5.15673509,-0.83856002,13.67624798
5.108194623,-0.865749991,13.58918929
4.947396283,-0.486246213,13.76151027
4.977083285,-0.789603167,14.15330013
4.97170363,-1.518766789,14.21001812
5.136926102,-0.799684865,14.54965723
5.238241433,-0.025773887,14.08519781
5.05491495,0.050503073,14.71368342
5.00047871,0.278939447,14.80240634
4.98112969,0.670636049,15.08292741
5.090176853,1.004544787,15.24118151
5.300156986,0.286408863,14.99735034
5.285962557,0.381364053,14.62783004
5.20778853,0.841992349,14.73959734
5.211865871,0.282502784,14.64221497
5.228224033,0.385641998,14.91101887
5.282237858,0.424538739,14.68346938
5.264016064,0.208119584,14.55438292
5.231719098,0.57675296,14.18703195
5.221145789,0.65372516,13.71279748
5.42260066,1.214662734,13.90561602
5.330173839,1.500765909,13.48139809
5.330173839,1.500765909,13.48139809
5.346213675,1.323394143,13.20314056
5.207502111,1.395137068,13.06451409
5.077732097,0.876817908,13.14744997
5.077732097,0.876817908,13.14744997
5.077732097,0.876817908,13.14744997
4.883027589,0.772740975,12.98821608
4.838909879,1.208986984,13.18012379
4.922073806,1.137368703,13.2581591
4.980681494,0.633060694,13.3720695
5.119393144,0.848548443,13.33049881
5.119393144,0.848548443,13.33049881
5.120568978,1.274096354,13.65026464
5.183570812,2.192459781,13.36719234
5.183570812,2.192459781,13.36719234
5.183570812,2.192459781,13.36719234
5.099649414,2.415853131,13.58325825
5.150842113,2.712558297,13.77071229
5.061330075,2.278765175,13.6242354
5.096651527,2.20847139,13.62730255
5.035198095,2.770188976,13.9577235
5.035198095,2.770188976,13.9577235
5.00569262,3.335496607,13.52172231
5.00569262,3.335496607,13.52172231
4.973549651,2.860144604,13.55538548
4.921848273,2.38852649,13.78691718
4.814438127,2.470830727,13.96041072
4.638579901,1.955164252,13.47008622
4.638579901,1.955164252,13.47008622
4.638579901,1.955164252,13.47008622
4.599420172,2.121838035,13.10891953
4.676974354,1.717663216,12.90558618
4.676974354,1.717663216,12.90558618
4.676974354,1.717663216,12.90558618
4.738413925,1.413442951,12.89007014
4.738986315,0.892941178,12.67437098
4.799079263,0.782511025,12.92479025
5.038775044,0.899575676,12.58217443
4.973985116,-0.276668467,12.73624842
4.973985116,-0.276668467,12.73624842
5.011856058,-0.385182825,12.82296968
5.011856058,-0.385182825,12.82296968
5.099911759,-0.550086962,12.86914134
4.955917257,-0.202382138,12.9734341
5.183384451,-0.265086993,12.88861484
5.287509893,-0.285792778,13.12739719
5.26232579,-0.740910265,12.69808797
5.26232579,-0.740910265,12.69808797
5.36029535,-0.929133812,12.69599261
5.341131294,-0.559989306,13.14138937
5.43831297,0.003350406,13.14188792
5.342611201,-0.403121353,12.95144227
5.224130999,-0.731484064,12.54228948
5.224130999,-0.731484064,12.54228948
5.229947995,-0.093369803,12.16038868
5.131574045,0.458521756,12.24429657
5.131574045,0.458521756,12.24429657
5.100244138,0.297899397,12.25347642
5.086790885,0.813585047,12.41793529
5.086790885,0.813585047,12.41793529
5.254589697,0.908280781,12.28684492
5.145856245,0.500253645,11.75665722
5.20301983,0.728732549,11.59883915
5.154831695,0.018106182,11.36447454
5.176003847,-0.408183348,11.44629192
5.045790697,-0.137425822,11.64657616
4.925743182,-0.784580985,12.00115489
4.908160959,-0.708286787,11.52476671
4.908160959,-0.708286787,11.52476671
5.06282838,-0.335769384,12.20607648
5.168068323,-0.798091447,12.09717441
5.168068323,-0.798091447,12.09717441
5.132523429,-1.311597308,11.55391321
5.089959791,-1.76611212,11.67142448
5.181993401,-1.9958391,11.91756911
5.151893686,-1.634875419,11.68256103
5.151893686,-1.634875419,11.68256103
5.151893686,-1.634875419,11.68256103
5.214042644,-1.336902705,12.37155479
5.280160306,-1.965066658,12.20953511
5.2060768,-2.478649504,12.2086458
5.284086003,-2.162155928,12.52613342
5.238879807,-1.676341681,12.71631014
5.447341967,-1.280638044,12.63015599
5.447341967,-1.280638044,12.63015599
5.468935216,-1.74462046,13.15948614
5.437412144,-1.552852713,13.34677908
5.254343466,-1.71636545,13.41385813
5.174716862,-2.167405142,13.6084191
5.257215832,-2.666776324,13.10510603
5.250894795,-2.915422338,12.98525654
5.214643596,-3.086752433,12.68348135
5.242778143,-2.911560859,12.79387231
5.397573191,-3.348064137,12.92627509
5.397573191,-3.348064137,12.92627509
5.378040143,-3.088677368,13.19070884
5.326420662,-3.274854083,13.26289941
5.34794657,-3.048928158,12.80672033
5.253941366,-3.122282477,12.3330122
5.256871726,-3.27865953,12.2342206
5.163217892,-3.170034943,12.2332722
5.219514634,-3.123277433,12.68283761
5.219514634,-3.123277433,12.68283761
5.219514634,-3.123277433,12.68283761
5.22171339,-2.865683355,12.93881012
5.086204233,-3.120959317,12.66076247
5.071970194,-3.197758577,13.03710389
5.071970194,-3.197758577,13.03710389
4.928849622,-2.924427082,13.26983279
4.869964527,-2.66685571,12.72223878
4.869964527,-2.66685571,12.72223878
4.930839937,-3.525493342,12.91496429
4.848310807,-3.192561693,13.14936014
4.895691082,-2.879036277,13.23424278
4.66346705,-2.985714009,13.44774861
4.764017208,-3.282868802,13.98520194
4.764017208,-3.282868802,13.98520194
4.915689207,-2.561807834,13.495191
4.821644982,-2.975783872,13.65992134
4.930445633,-3.27792699,13.5288617
4.739251825,-2.911888646,13.02613786
4.866106239,-2.516809005,13.29781187
4.76892788,-2.189552259,13.4398307
4.77727633,-2.61411088,13.08079136
5.007368423,-2.024180754,13.36824801
4.903264124,-1.986560265,13.06548016
4.948833496,-2.498201363,12.80758397
4.968675499,-1.916937264,12.99125753
4.928956014,-1.548292365,13.13183468
4.860568723,-1.534019332,13.19274923
4.928372442,-1.135406914,12.93951652
4.763883706,-2.033845168,13.14782184
4.707144106,-2.26693374,12.95730265
4.69918769,-2.331331885,12.90571625
4.649421585,-3.142974767,12.66865021
4.706325547,-2.756226735,13.11008523
4.683807461,-3.116807029,13.21923859
4.683807461,-3.116807029,13.21923859
4.658566534,-3.085188723,12.83066025
4.683086377,-3.308366208,12.41269381
4.68883312,-2.921465264,11.94784679
4.68883312,-2.921465264,11.94784679
4.68883312,-2.921465264,11.94784679
4.68883312,-2.921465264,11.94784679
4.695414112,-2.064914541,11.93764826
4.616004933,-1.789608365,12.07977477
4.655750748,-2.539490265,12.65370069
4.590570997,-1.481934458,12.7562491
4.471149471,-1.299194718,13.07333335
4.470532309,-0.893968848,13.07850809
4.466227404,-0.737810799,13.46560663
4.525796087,-0.865943341,13.14414788
4.716692532,-0.491794809,12.63094583
4.66928874,-0.239600162,13.02658291
4.735482842,-0.720822681,12.88959434
4.7206705,-1.25576273,12.29692599
4.7206705,-1.25576273,12.29692599
4.7747852,-1.036717507,12.6527435
4.7747852,-1.036717507,12.6527435
4.691386963,-1.03977518,12.30045495
4.836421025,-1.223247171,12.40228585
4.973088709,-2.099725687,12.57166564
5.059927734,-3.048978891,13.03321415
4.96286784,-2.611735094,12.84250476
4.96286784,-2.611735094,12.84250476
5.124386725,-2.462605283,12.4167026
5.188690334,-2.343813329,12.6993267
5.029907391,-2.621763814,12.82055846
5.237906086,-2.705943915,12.72731408
5.192044989,-2.609004403,12.61294484
5.378401934,-2.119941389,12.85575299
5.378401934,-2.119941389,12.85575299
5.350476901,-1.996146502,12.33731842
5.38513152,-1.688579413,12.41315415
5.360250005,-1.388377996,12.55671844
5.408177941,-1.448847688,12.37031561
5.408177941,-1.448847688,12.37031561
5.395037785,-1.320256859,12.61010097
5.392511418,-0.968442573,12.82149987
5.364205304,-0.503655158,13.26418788
5.283425218,0.200837645,13.37510638
5.220223234,-0.464592658,13.5226916
5.220223234,-0.464592658,13.5226916
5.220223234,-0.464592658,13.5226916
5.254928146,-0.341918342,13.3743964
5.332691882,0.150348198,13.28431458
5.420638659,-0.296029868,13.24043433
5.388176348,-1.04424998,13.13093644
5.340605597,-0.902274536,13.02298934
5.132692635,-0.730495882,12.85120503
5.0466536,-0.933292063,12.30576298
5.064858492,-0.939434538,12.56327881
4.866536449,-1.159623199,12.24494857
4.843225043,-0.983344393,12.13770217
4.955384708,-1.53553315,12.02706433
4.922480992,-1.630759878,12.09583916
5.038727602,-1.156378787,12.32074984
5.115628323,-0.516799532,12.08664414
5.147476341,-0.848929424,11.69598067
5.147476341,-0.848929424,11.69598067
5.036075841,-0.660515349,11.62295566
5.046604102,-1.604241849,11.59684641
5.046604102,-1.604241849,11.59684641
5.046604102,-1.604241849,11.59684641
4.936507074,-1.419286869,11.59141013
4.761437501,-0.553314289,11.91782254
4.848628034,0.757439677,12.02257352
4.826796521,-0.352101717,11.84815341
4.812819956,-0.465817056,11.98329502
4.821914237,-0.161550562,11.65394963
4.832760965,-0.351374005,11.31248551
4.832760965,-0.351374005,11.31248551
4.847774007,-0.287082276,11.04764371
4.915829253,-1.001288526,11.22260237
5.024489952,-0.752060115,10.88655331
5.206846365,-0.59770417,10.82404892
5.206846365,-0.59770417,10.82404892
5.241914852,-0.257058905,11.01114518
5.241914852,-0.257058905,11.01114518
5.241914852,-0.257058905,11.01114518
5.241914852,-0.257058905,11.01114518
