parameter1,parameter2,parameter3
4.926924785,-4.379665065,15.04685846
4.827647153,-4.106135069,15.27431008
5.004137272,-4.455997548,15.3339288
4.917307443,-4.807749167,15.54230756
4.823529377,-4.876196676,15.48324445
4.813361638,-5.10864923,15.23383595
4.813361638,-5.10864923,15.23383595
4.895387453,-3.39505614,15.31486613
4.967615109,-3.350989173,15.28569419
4.987147798,-4.255868609,15.3640136
4.829113813,-3.939152128,15.71082699
4.860788803,-3.789254822,15.4106325
4.987569994,-4.054658065,15.38403518
4.932757181,-4.512138942,15.60017581
5.026325355,-4.647641485,15.66120387
4.956158084,-5.014085108,15.22834057
5.055691839,-5.214127208,15.19593193
4.985222268,-6.336187243,15.14740719
5.102390567,-6.441090421,15.39756069
4.960199985,-6.206301197,15.22158565
5.127637322,-5.675879668,15.65700126
5.127637322,-5.675879668,15.65700126
5.100467111,-5.777944724,15.37695277
5.120543767,-5.148417583,15.36988304
5.110826357,-4.261107599,15.4121749
5.051148729,-4.119941222,15.15880112
5.073503336,-4.597744099,15.32530795
5.019420371,-4.322317837,15.05520456
4.991128089,-4.223837902,15.03377455
4.908577163,-3.712536106,14.6993927
4.951694317,-4.24786667,15.06534505
4.87725712,-4.301632771,14.43098495
4.899574718,-3.886519271,14.463353
4.842724297,-3.739579699,14.64591947
4.888646571,-3.708986236,14.71287165
4.967251886,-3.010670564,15.05218516
5.007091271,-2.964398633,14.91382177
5.034607416,-3.11396965,15.061569
5.027580834,-2.697473384,14.98096274
5.081181374,-2.626001485,14.92502516
5.033209675,-2.206601615,14.62802957
4.844509982,-1.686052387,14.86212138
4.844509982,-1.686052387,14.86212138
4.832440789,-1.836278484,15.06678199
4.778491514,-1.958999138,15.36130012
4.837103671,-1.739956332,15.33222311
4.880665787,-1.867401118,14.93829083
4.919224165,-1.006274485,14.84440293
4.812621314,-0.731653183,14.91847462
4.727353597,-0.868971369,14.36090112
4.768391024,-1.405987267,14.54411497
4.803820066,-0.871341782,14.59171237
4.812341038,0.338269467,14.91144351
4.976483943,-0.273557687,15.12429236
4.97202844,-0.329632041,15.28323046
4.956555566,0.411432469,15.42656765
4.956555566,0.411432469,15.42656765
4.783899306,-0.047768258,15.48024826
4.766607041,0.213222226,15.33675055
4.843501875,-0.428061621,14.99663891
4.851027179,-0.310134136,14.96672613
4.851027179,-0.310134136,14.96672613
4.755489588,0.040263237,15.11450991
4.755489588,0.040263237,15.11450991
4.773226131,0.212928477,14.80351881
4.704666094,-0.477615193,14.99603829
4.647100821,-1.073315175,15.04480202
4.722633928,-1.866839682,15.26278108
4.849163469,-1.152913504,15.64633317
4.888094383,-0.906288636,15.57711874
4.729902072,-0.940127365,15.71921837
4.729902072,-0.940127365,15.71921837
4.729902072,-0.940127365,15.71921837
4.738010511,-0.052229983,16.25139768
4.746609415,0.040376602,16.66313796
4.66021507,-0.445567334,16.51607657
4.66021507,-0.445567334,16.51607657
4.66021507,-0.445567334,16.51607657
4.526420937,-0.851701858,16.31889474
4.595420289,-0.759589112,16.60871001
4.595045699,-0.793302568,16.4784699
4.667443144,-1.145366898,16.22201769
4.667443144,-1.145366898,16.22201769
4.667443144,-1.145366898,16.22201769
4.672100123,-0.857256319,16.21765498
4.672100123,-0.857256319,16.21765498
4.672100123,-0.857256319,16.21765498
4.672100123,-0.857256319,16.21765498
4.62374809,-0.734335272,16.44480973
4.802411806,-0.212488481,16.04233225
4.906183135,-0.056038171,15.93989945
5.040359158,0.107408704,15.85304671
4.96610103,-0.308168537,16.40823718
4.944500854,-0.161423921,15.81430806
4.943500021,-0.801079455,15.19431014
5.036707239,-1.007313308,15.28803368
4.964132786,-0.646031434,15.64965528
4.832976812,-0.114771523,15.71575597
4.857468309,-0.421256396,16.43984946
5.065941391,-0.153387577,15.68738207
5.021268257,0.395349288,16.01993161
4.922139837,0.01858633,15.93158872
4.97752561,0.776974217,15.58728147
4.852061215,0.166087431,15.46261069
4.778055176,-0.244424926,15.78464722
4.929073653,0.260549891,16.29894852
4.915849369,-0.27160998,16.25945278
4.887562595,-0.312271841,15.92081143
5.01066162,0.201434036,15.71589185
5.1144544,-0.39978379,16.10242836
4.985596328,0.118788468,16.07193929
4.985596328,0.118788468,16.07193929
4.957199302,-0.457670816,16.13209736
5.014210749,-0.385897253,15.8828413
5.051312037,-0.562316732,15.68323407
5.045066855,-1.778845253,15.60706293
5.045066855,-1.778845253,15.60706293
5.045066855,-1.778845253,15.60706293
5.019287191,-0.655894281,15.39867066
5.087850902,-1.081948448,15.41890962
4.951461493,-1.262032051,15.52089411
4.925025727,-2.208386908,15.06325375
4.804632545,-2.388920408,14.64447103
4.640334266,-2.925073417,14.97646261
4.640334266,-2.925073417,14.97646261
4.640334266,-2.925073417,14.97646261
4.658213405,-2.234437309,15.07145319
4.597868166,-2.003075603,15.27925584
4.597868166,-2.003075603,15.27925584
4.816789695,-3.019954102,15.09576043
4.72229911,-2.94193796,14.8319353
4.653343876,-2.998301816,14.43676919
4.653343876,-2.998301816,14.43676919
4.756843058,-1.789007555,14.9652864
4.756843058,-1.789007555,14.9652864
5.007215369,-1.23079255,14.59436789
5.14110096,-1.812632662,14.27699159
5.110486727,-1.095497077,14.2056906
5.293085189,-0.829076767,14.16818389
5.061107533,-0.406289679,13.91739619
4.883874086,-0.399003003,13.45882582
4.920417497,0.049725993,13.95968762
5.002804153,0.505740402,14.22158366
5.141551634,-0.300253468,13.78571759
5.105904225,0.134370347,13.9407786
5.071513973,0.395253596,13.9538314
5.115926373,0.747471973,13.7283452
4.965011005,-0.090792892,13.14091058
5.172559719,0.059965888,12.83222575
5.208118068,-0.482426032,12.44623741
5.068536293,-0.243454757,12.51310253
5.100883566,0.252063018,12.54269277
5.080099,0.563263001,12.58561411
5.032976079,-0.066914873,12.47775523
5.032976079,-0.066914873,12.47775523
5.043033414,1.015973751,12.72011057
4.933445896,-0.020699009,12.68818105
4.933445896,-0.020699009,12.68818105
4.991520834,0.846134487,12.74179003
4.916037341,0.702209766,12.56607452
5.01716672,1.187716365,12.68436701
5.000922659,2.015648245,12.66340473
4.948337375,2.606937879,12.79851711
4.941222598,2.588098772,13.01511753
5.006931379,2.520460453,13.45653623
5.006931379,2.520460453,13.45653623
5.020591772,1.976194794,13.422357
5.062431104,1.772824716,13.4051666
5.120628123,1.905923927,13.57673828
5.240237448,1.386820482,13.27889327
5.225605145,1.245610398,13.34135392
5.211143618,-0.103928225,13.58361706
5.047835586,0.969199474,13.16006892
5.092326276,1.15903824,13.07533219
5.104452644,1.819096804,12.94682915
5.095802379,2.061690265,12.79430953
5.155318717,1.781541773,12.5193488
5.190137459,2.295585401,12.16383472
5.127584929,1.394322158,12.43988928
4.905454629,1.508470046,12.64960391
4.905454629,1.508470046,12.64960391
4.901181537,0.903278407,12.24494176
4.906389838,0.504402813,12.29353441
5.012345704,0.1560158,12.42770486
5.104188614,-0.061959531,12.36717975
5.095023868,-0.50298099,12.73004163
5.095023868,-0.50298099,12.73004163
5.035517872,-0.037580783,12.70261169
4.995007815,0.686318341,12.37896458
4.977265572,1.552511176,12.25462687
4.913502007,1.507901729,12.56083534
5.024120537,1.604680084,12.53478599
5.141278717,1.780062606,12.44054662
4.972686913,1.789034233,12.46690499
4.972686913,1.789034233,12.46690499
5.008136703,0.951522944,12.24777906
5.008136703,0.951522944,12.24777906
5.112503618,1.140990716,12.30196621
5.166942874,1.610089356,12.61965527
5.269605446,1.415691923,12.36074825
5.269605446,1.415691923,12.36074825
5.281076159,1.725926098,11.92908152
5.24907833,1.370317804,11.44138464
5.236462174,1.79448113,12.04141701
5.040676104,2.097120276,12.43304792
5.17388284,1.894817978,12.52324632
5.020128415,1.996237878,12.25386434
5.104211055,2.678408999,12.27106004
5.035546139,2.577914219,12.85542328
5.035546139,2.577914219,12.85542328
5.001832838,3.111452893,12.40656307
5.110033252,3.024619718,12.40741192
5.026937698,3.10101302,12.45741712
4.822961836,3.0820776,12.7056332
4.822961836,3.0820776,12.7056332
4.964246895,1.835808583,12.73919828
4.936715591,1.022150513,12.69356157
4.932812683,1.022038924,12.89090926
4.943197405,1.476338262,12.75048207
4.943197405,1.476338262,12.75048207
4.934299538,2.51993377,12.67696787
5.039574283,2.569447751,12.82768735
5.047566645,2.201367575,12.6899307
5.107246461,1.898663828,12.03792802
5.017595042,1.922440621,12.11808853
5.017595042,1.922440621,12.11808853
5.108203676,1.943206242,11.83953125
4.965009671,1.835167544,11.74283887
4.982751118,1.889174819,11.8015839
4.920603896,2.040142945,11.34090228
4.890846734,1.758351251,10.87114014
4.789222711,1.682329237,10.99513957
4.803289915,1.908372992,10.76484032
4.933254615,1.462566995,10.81446001
5.000151263,1.287878581,10.78647617
4.980436019,1.878579095,10.93415443
4.996070293,2.082754245,10.98470157
5.154075264,1.828858832,10.95718071
5.004647359,3.214251054,10.636532
5.08941718,2.929982496,10.8960517
5.127439338,3.137049199,10.61605677
5.086692125,2.527699755,10.765725
5.152745435,2.942195486,10.54310425
5.221474759,4.12388643,10.30666241
5.221474759,4.12388643,10.30666241
5.255871099,3.825970588,10.82648136
5.255871099,3.825970588,10.82648136
5.207871794,3.646190352,11.05528299
5.208285137,2.913006246,10.96731399
5.200173379,2.309941759,10.85724953
5.205544069,2.520004521,10.7571014
5.088658269,2.523076498,11.17490067
5.088658269,2.523076498,11.17490067
4.92508053,2.536229543,10.87966854
4.92508053,2.536229543,10.87966854
4.981734364,2.885970857,10.80584125
5.009321215,2.967996851,10.55948727
4.87482068,3.139985826,10.31572384
4.902356021,3.091971044,10.43716615
4.902356021,3.091971044,10.43716615
4.902356021,3.091971044,10.43716615
4.862922277,3.515064591,10.34440554
4.961597666,3.62078653,10.55977526
4.961597666,3.62078653,10.55977526
4.891117739,2.848364242,10.78170701
4.891117739,2.848364242,10.78170701
4.987758668,2.033040887,10.60520967
5.051135248,1.918917578,10.43133438
5.073119812,2.578679343,10.59656566
5.052014081,2.548446048,10.84835357
4.98136452,2.183266036,11.0069538
4.98136452,2.183266036,11.0069538
4.900898283,2.527726598,10.95283098
5.081012523,2.807102818,10.78227348
5.155841925,2.878430814,10.90027776
5.088028973,2.410566539,10.38081993
5.088028973,2.410566539,10.38081993
5.073835581,2.4719328,10.40737718
5.120812073,2.07755038,10.34148667
5.157332852,1.864220559,10.6964543
5.157332852,1.864220559,10.6964543
5.157332852,1.864220559,10.6964543
5.277851417,1.341741067,11.16436183
5.277851417,1.341741067,11.16436183
5.281710289,1.384729998,11.70275239
5.244941639,1.082245591,11.58492606
5.159818776,0.915823518,11.60851756
5.19606446,0.952570043,11.39543816
5.191401422,1.316615935,11.61862922
5.191401422,1.316615935,11.61862922
5.091637038,1.433040208,11.01448754
5.124496703,1.128140111,11.15171069
5.124496703,1.128140111,11.15171069
5.159065759,1.65477819,10.65394174
5.011833054,1.474857233,10.2451792
5.087449624,1.342532794,9.682290569
5.087449624,1.342532794,9.682290569
5.173324612,2.532262079,10.31143498
5.29515352,2.059885327,11.104153
5.272602332,2.459456184,10.92213566
5.27375031,2.833918164,11.12273379
5.27375031,2.833918164,11.12273379
5.108777202,1.958721688,11.45461601
5.266574063,1.452468386,11.06155793
5.291653359,0.767638507,11.11587375
5.295690705,0.703441167,11.23653005
5.265151905,-0.3016261,11.51216736
5.287094603,-0.592067789,11.70192705
5.37012624,-0.571232613,11.30665696
5.319820548,-0.695228489,11.84515426
5.155997445,-1.178238336,11.64706511
5.046000502,-1.757087337,11.50998109
5.046000502,-1.757087337,11.50998109
5.080230648,-2.262894656,11.59791318
5.09538157,-2.762091191,11.68931754
5.239356803,-2.645721799,11.47088244
5.499503078,-2.493424453,11.69953238
5.421855325,-2.835807296,11.28724948
5.298909064,-2.475306713,11.13294571
5.281239928,-2.347633535,11.21968979
5.251043779,-2.732976291,11.69802771
5.251043779,-2.732976291,11.69802771
5.25018687,-2.386567304,11.39384494
5.259644435,-1.503171238,11.52032395
5.224381673,-1.13061757,11.35985752
5.249763,-1.605133404,11.56556595
5.246227216,-1.376981046,11.42447813
5.256671576,-0.628086375,11.6091543
5.287378434,0.052542129,11.77332352
5.331417795,0.425952698,12.34043431
5.283136163,1.320974415,12.82848255
5.21282377,1.511246832,12.59761759
5.108964701,1.113020234,12.24075205
5.182407631,-0.114356899,12.17666711
5.30370886,-0.372101085,11.98532113
5.30370886,-0.372101085,11.98532113
5.373426826,-0.42665355,12.07640823
5.296324791,-0.374857584,12.62002662
5.199469257,-0.181007533,12.74229913
5.199469257,-0.181007533,12.74229913
5.144566807,-0.675859745,12.24068128
5.239909353,-0.575578527,12.09660882
5.317632633,-1.401893673,12.59726779
5.301933539,-1.156863345,12.6781968
5.507399243,-1.536179216,12.35536849
5.371366234,-2.254693539,12.3869591
5.507832112,-2.478256745,12.71484539
5.507832112,-2.478256745,12.71484539
5.507832112,-2.478256745,12.71484539
5.324233357,-3.208530885,12.52161656
5.324233357,-3.208530885,12.52161656
5.182782715,-3.331617766,12.93042985
5.200486283,-3.129464322,12.90146901
5.12697657,-2.571441883,12.82687473
5.263780061,-2.404984528,12.64367629
5.263780061,-2.404984528,12.64367629
5.248992039,-1.859693651,12.73925341
5.193861617,-1.077251134,12.72584342
5.104587615,-0.950162285,13.08055332
5.104587615,-0.950162285,13.08055332
5.134430742,-0.880171912,12.55158957
5.194971868,-1.591643965,12.68511915
5.261854449,-1.590853619,12.64073278
5.275453447,-1.142261578,12.64243381
5.304281869,-1.37988989,12.76848765
5.316732526,-1.349276898,12.50227919
5.300447926,-1.102009616,12.39142172
5.299203301,-0.561299747,12.51853888
5.203416191,-1.574139957,12.57318744
5.203416191,-1.574139957,12.57318744
5.203416191,-1.574139957,12.57318744
5.123001107,-1.520066982,12.63635179
5.123001107,-1.520066982,12.63635179
5.179571153,-2.607145114,12.18707133
5.083539903,-3.253649295,12.14562545
5.244608804,-2.988361019,12.42970007
5.264051685,-3.670874127,12.17824652
5.26621658,-3.989838367,12.35673403
5.205860921,-3.794969248,12.72576771
5.205860921,-3.794969248,12.72576771
4.991512017,-3.636347701,12.41857704
5.053327971,-3.548222185,12.22089029
5.117577245,-3.313609029,12.57826436
5.182637243,-2.649449883,12.45544456
5.182637243,-2.649449883,12.45544456
5.137720645,-2.638529934,12.72012257
5.140117813,-1.857342861,12.14711018
5.194414472,-2.495707217,12.09956817
5.19346234,-2.5862793,12.06845209
5.329871075,-2.354589667,11.84955146
5.325219314,-2.931268281,12.09969143
5.385332643,-3.86618791,12.18835562
5.385332643,-3.86618791,12.18835562
5.385332643,-3.86618791,12.18835562
5.385332643,-3.86618791,12.18835562
5.256042577,-4.40624608,12.8286498
5.38133325,-4.028738748,12.43523515
5.518114973,-3.978073722,12.3568926
5.518114973,-3.978073722,12.3568926
5.383824549,-3.800557049,12.58948708
5.35690197,-3.551895466,11.8210698
5.197065862,-3.620724185,11.7580019
5.155785499,-3.717707674,11.82000584
5.078133293,-3.107966888,12.03008696
5.098173878,-3.339411317,12.03363936
5.098173878,-3.339411317,12.03363936
5.027903282,-2.616232194,11.76428713
5.027903282,-2.616232194,11.76428713
5.027903282,-2.616232194,11.76428713
4.916789561,-3.141164637,11.58854499
4.792012264,-2.602999745,11.29865516
4.792012264,-2.602999745,11.29865516
4.857551005,-2.652263956,11.80229671
4.953297864,-2.805197255,11.60570635
4.939313876,-2.493169562,11.34929859
4.939313876,-2.493169562,11.34929859
4.90584493,-3.474024598,10.9624671
4.90584493,-3.474024598,10.9624671
4.828628898,-2.82938359,10.70360639
4.756528057,-2.81043009,11.06397323
4.883316632,-2.436365704,11.06294377
4.876880984,-2.099717269,11.55683703
4.823197862,-2.033636981,11.84785241
4.694102726,-1.696854902,11.7684171
4.694953127,-1.744115423,12.44490159
4.750529949,-2.055512773,12.10805744
4.769939361,-1.455357143,12.17198963
4.77174283,-1.188103288,12.19486749
4.77452771,-0.779463254,11.98903563
4.77452771,-0.779463254,11.98903563
4.800461842,-0.331385174,11.9522399
4.845957027,0.22940772,12.219517
4.938770389,0.528895467,12.31906756
5.028856546,0.317277997,13.04669129
4.955093888,0.672755796,12.69296491
4.803859982,0.468806069,12.82684999
4.752837715,0.058149708,12.59473709
4.819711652,0.916299327,12.58579602
4.736230575,0.944636088,12.01967111
4.808412209,0.961281167,11.99789766
4.904434438,0.150833511,11.74430062
4.899556105,0.429932851,11.74646197
4.881008915,0.694146166,11.3167276
4.901495396,0.529407455,11.7155782
4.931809983,0.616119985,11.86333523
4.939315928,1.107005569,11.79890972
4.91303727,1.16443699,11.51216658
4.873409074,1.357793801,11.24439965
5.027843351,-0.164569397,10.94530755
5.016834531,-0.194217951,11.32949514
4.939216236,0.157608496,11.04082589
4.938596702,0.487643406,10.9437345
4.977327701,0.293522676,10.01221286
4.977327701,0.293522676,10.01221286
4.977327701,0.293522676,10.01221286
5.021065769,0.904676038,10.37321458
5.056519126,-0.01105055,10.52356683
5.075799051,0.128182788,10.27861679
5.006626768,0.593746057,10.17821486
5.060093188,0.004022105,10.27813818
5.017154398,0.793601346,9.832368957
5.021914505,0.922358043,9.395892111
5.021914505,0.922358043,9.395892111
4.945378566,0.570380523,8.733389326
4.940505391,1.137581988,8.800687137
4.940505391,1.137581988,8.800687137
4.940505391,1.137581988,8.800687137
4.96767272,1.17342233,9.34007011
4.97074944,1.338892217,9.212529486
4.99646774,1.392954978,9.436903088
4.930418149,2.368659881,8.627277286
5.048578463,2.171130726,8.917144436
4.956570471,2.624827174,9.004321651
4.956570471,2.624827174,9.004321651
5.110908762,2.525809212,9.658008682
5.226513898,2.105174296,10.28115805
5.274570782,1.868859528,10.36855814
5.234773831,0.896111724,10.44266865
5.200238927,0.461582775,9.718905058
5.200238927,0.461582775,9.718905058
5.254086599,0.451704029,9.729461576
5.259074513,0.819311967,10.23907303
5.16041533,1.377602551,10.44255502
5.138343249,1.413368334,10.24185254
5.033611796,0.754205178,10.4006638
5.111103712,-0.066189874,10.17776905
5.111103712,-0.066189874,10.17776905
5.026424727,0.532823516,10.35268444
4.990598833,0.158682708,11.01771479
5.0006884,0.677085628,10.95248346
5.242192576,0.41134189,10.37929214
5.313791208,-0.248288446,10.54284865
5.313791208,-0.248288446,10.54284865
5.25669054,-0.855183195,10.3346052
5.278695844,-0.056833238,10.65222365
5.231724398,-0.239428809,10.51605954
5.231724398,-0.239428809,10.51605954
5.167061199,-0.260588684,10.75368454
5.308537111,0.265756989,10.85232646
5.369500807,-0.115912666,11.02744519
5.441946697,0.200945714,11.21147344
5.275927515,-0.15203996,10.76329844
5.096348644,-0.078192049,10.726818
4.901519916,-0.282837872,10.8210626
4.846722417,-0.334264055,10.94429725
4.769387418,-1.152132584,10.79915464
4.744707905,-0.550477142,10.89314392
4.767721853,-0.22062786,10.78514131
4.767721853,-0.22062786,10.78514131
4.824694276,-0.468477371,10.73334941
4.88964733,-0.487886949,10.48855154
4.844032269,-0.504493784,10.89026104
4.85885351,-0.296818058,10.68383788
4.9455814,0.112220359,10.4851754
4.927312892,-0.334036017,10.90845004
4.927312892,-0.334036017,10.90845004
4.935211052,0.296885374,10.60814994
4.935812242,-0.176898611,10.20126005
4.923284565,-0.135639034,10.43220851
4.97328336,-1.023051149,10.38409645
4.964218688,-0.19962656,10.46722064
4.885931436,-0.79903538,10.67634748
4.957800478,-0.838559224,10.58995673
5.029553791,-0.828121464,10.47835753
5.098537175,-0.752704143,10.2442928
5.098537175,-0.752704143,10.2442928
4.923826175,-0.914480649,10.41866391
4.933566403,-1.247749655,10.22745459
4.981243452,-0.725831214,10.07573587
5.041850748,-0.846065782,10.70424482
5.14563271,-0.960419866,10.58599509
5.204994433,-1.893839,10.46570091
5.080127471,-1.603205025,11.24489068
4.887636906,-1.587067753,11.48476114
4.777763134,-0.638476813,11.32858857
4.939783211,-0.858898387,11.06568075
5.073321257,-1.150401451,10.99582762
5.073321257,-1.150401451,10.99582762
5.176011549,-1.74869871,11.03006278
5.079342861,-1.681860279,10.80100348
5.000932609,-1.645102533,10.54043768
4.988046917,-0.221516557,10.33387553
4.995578862,-0.251876615,10.54936566
4.793283214,-0.46199651,10.3355727
4.982601327,-0.941688477,10.26527624
4.839953469,-1.922897974,10.47432586
4.950884367,-2.294054017,10.28903163
4.959361112,-2.802846594,10.42687743
4.922258367,-2.583650727,10.60999642
4.785569253,-2.743785341,10.78122555
4.785569253,-2.743785341,10.78122555
4.79845159,-2.686311219,11.09725857
4.79845159,-2.686311219,11.09725857
4.79845159,-2.686311219,11.09725857
4.714325022,-2.399926719,11.00129867
4.714325022,-2.399926719,11.00129867
4.712588098,-1.946651175,11.15000756
4.712588098,-1.946651175,11.15000756
4.787206526,-2.248394641,10.99372383
4.787206526,-2.248394641,10.99372383
4.7700533,-2.686715512,10.8238555
4.7700533,-2.686715512,10.8238555
4.7700533,-2.686715512,10.8238555
4.837916084,-2.691228938,10.90121349
4.766741344,-2.563764806,10.63062847
4.766741344,-2.563764806,10.63062847
4.785290197,-2.470650534,10.68106551
4.753985179,-2.32128452,10.54902924
4.644833272,-1.572448291,11.2083713
4.652115998,-1.315274488,11.4134675
4.74051734,-0.281738536,11.63964702
4.914110747,-0.533382102,11.85366989
5.131223144,-0.468289723,12.02519544
5.105620182,0.585739475,12.15754232
4.971143825,0.514095152,12.35090479
4.821001211,0.921932478,12.58127598
5.068585628,0.571487284,12.85284613
5.229526909,0.408640483,12.66932725
5.216896562,0.613717316,12.67362477
5.21391887,0.688380498,12.08205106
5.337493692,0.353181541,11.57222938
5.361079867,0.51944262,11.4331663
5.238854075,0.72328617,11.00184567
5.238854075,0.72328617,11.00184567
5.42968636,1.460761497,11.19297253
5.402867565,0.901505795,11.15753541
5.402867565,0.901505795,11.15753541
5.25439624,0.265990058,11.38190857
5.230164451,0.890555804,11.47975843
5.020281354,0.69290605,11.18855305
5.020281354,0.69290605,11.18855305
5.020281354,0.69290605,11.18855305
5.020281354,0.69290605,11.18855305
5.070153567,1.941470308,11.28127977
5.104188058,2.211939407,11.19326329
5.235331846,1.570390851,11.16584625
5.261369617,1.307507653,11.79425664
5.210551818,1.018282825,11.6795665
5.168677656,0.79739231,11.6918842
5.266684844,1.153090284,11.93472765
5.266684844,1.153090284,11.93472765
5.266684844,1.153090284,11.93472765
5.176539912,1.102513775,11.64739437
5.180611718,1.200672364,11.51703355
4.972344064,0.173597626,11.66052949
5.063299344,-1.202029774,11.29316165
5.027746813,-1.146462441,12.00573702
5.187237095,-0.163937061,11.93966946
5.129322399,-0.18242759,11.64463391
5.041377971,0.464313866,11.45444677
5.003345519,0.930446618,11.50417449
4.959712987,0.726678168,11.92666579
4.859766281,1.157547501,11.99998806
4.731224749,0.981378122,11.69739077
4.731224749,0.981378122,11.69739077
4.665409381,1.093391389,11.26675021
4.72722084,1.75084636,11.62185752
4.936304799,1.834380043,11.60532712
4.853206238,2.6631606,11.90833362
4.819933793,2.316113816,11.75946994
4.915781156,2.362636593,12.0269353
4.986578234,1.923283602,11.70713343
4.947003636,1.706704103,12.09986325
4.941210382,1.738671479,12.59426039
4.866773147,1.141297963,12.45305121
4.988007558,1.495837811,12.52018386
4.889144309,1.314022962,12.31515028
4.889144309,1.314022962,12.31515028
4.869318196,1.422412652,12.04474038
4.878134052,1.978094304,11.86458157
4.878134052,1.978094304,11.86458157
4.933190914,1.771736259,11.37133023
4.933190914,1.771736259,11.37133023
4.933190914,1.771736259,11.37133023
4.921147948,1.419655147,11.18081337
4.816579481,1.676769951,12.28714266
4.790785011,1.543755408,12.41061169
4.71947246,1.303376723,12.38809857
4.721363888,0.314728,12.53738686
4.8090252,1.440846144,12.61823985
4.841856628,2.278850573,12.34488634
4.882116945,2.017786836,12.23842706
4.833860861,1.308314039,12.18192081
4.879617703,1.153800672,12.37069958
4.813003631,0.966533118,12.66942671
4.855013553,1.913045578,12.94194811
4.963754573,1.534057365,13.45880997
5.005558209,1.684656195,13.60847771
5.011321485,1.336279442,13.37175343
5.031002768,1.194642451,13.41835909
5.039049643,2.113929869,12.6607936
5.001114401,2.055386898,13.1179075
5.140806857,1.571065094,12.94760062
5.140806857,1.571065094,12.94760062
5.190537035,1.657373955,12.6735513
5.0236968,1.608981493,11.8649002
4.986369853,1.32777673,12.16658312
4.904142129,1.334712744,11.9851745
4.901056076,0.593550977,11.77044219
4.901056076,0.593550977,11.77044219
4.931569137,0.814107545,11.82599271
5.015732554,0.595787087,11.97422625
4.885758026,0.203098201,12.00927487
4.885758026,0.203098201,12.00927487
4.999459907,-0.540476878,11.62648678
4.973429633,-0.914115803,11.40715167
4.951085291,-0.427753701,11.24544133
4.794781819,-0.714059511,10.80840815
4.856182958,-1.188510936,11.10476355
4.856182958,-1.188510936,11.10476355
4.7919382,-0.986941371,11.29799196
4.842267389,-0.701377884,11.38524478
4.894370913,-1.138545261,11.29061653
4.98024329,-1.429706228,11.21589843
4.818599038,-1.190803484,11.5360435
4.818599038,-1.190803484,11.5360435
4.729521432,-1.342333884,11.36345681
4.657630518,-0.15717686,11.70103786
4.657630518,-0.15717686,11.70103786
4.907517937,-0.017063316,11.12177598
4.96030684,-0.017429921,10.83648531
4.830416768,0.210551142,11.02548318
4.851487189,0.451594277,11.21546278
4.892956331,0.4680841,11.20274893
4.926562922,-0.078360244,11.13022176
4.984694347,-0.67249204,11.31525471
4.93481331,-1.097727106,11.6719499
4.906426142,-0.954429184,11.87740877
4.953759207,-1.391202797,11.69923735
5.126959471,-1.129234226,12.14367127
5.230400782,-1.226711999,11.86615821
5.209583247,-1.748074146,11.70868647
5.18031163,-1.472970351,11.98765894
5.025409931,-1.566094725,12.33026313
4.994021664,-2.539556964,12.67242984
4.984021454,-2.309491378,12.44572874
5.133305184,-2.519969525,12.48915907
5.10671201,-2.030804141,12.07762608
5.195054765,-1.231824632,12.28781773
5.193851205,-0.245663099,12.51261461
5.253652416,-0.2348441,12.09965026
5.07978816,-0.03005157,11.93415482
5.213606157,-0.188995233,12.34940443
5.170961072,-0.439177732,12.42650863
5.209939495,-0.736448809,12.52544884
5.12948347,-0.882114727,12.69299793
5.112344962,-1.418265078,12.50453578
4.861858971,-1.784576918,12.36845941
4.867984839,-1.490552653,12.24108512
5.034561536,-1.926231451,12.45372604
4.948927895,-1.52058229,12.39544659
4.998410598,-0.786985711,12.18243445
4.973055104,-0.80445494,11.93102367
4.98172541,0.146475739,12.23833066
5.071731474,-0.221062987,12.06035047
5.06518821,-0.504878557,12.17828705
5.053721597,-0.284704894,12.07084369
5.067439641,0.315743276,12.2425317
5.063996038,-0.086759473,12.10079306
4.956706716,-0.267640642,12.07285621
4.956706716,-0.267640642,12.07285621
4.956706716,-0.267640642,12.07285621
5.13250247,-0.062851062,12.09321406
5.126090574,0.307259448,12.33215723
5.182334992,0.548590985,11.99511637
5.010630886,0.319122873,11.999457
4.987782079,0.425940006,12.02895241
5.021295806,0.459042218,12.19584844
5.021295806,0.459042218,12.19584844
4.8788422,0.260020084,11.7263651
4.82017754,-0.595524564,12.20440179
5.012290269,-0.780371568,12.5858957
5.018431852,-0.490117626,12.62346826
5.012330566,-0.673696052,12.32068185
5.001528449,0.962609602,12.29080645
4.911131181,1.481393655,12.05280389
4.831711681,1.856993191,12.29742605
4.797518518,2.369713764,11.60154957
4.797518518,2.369713764,11.60154957
4.797518518,2.369713764,11.60154957
5.046786492,2.379748925,11.8155424
5.017627232,2.168158524,11.78957594
5.035903588,2.227766348,11.49808377
5.019494662,2.137813575,11.50890125
5.122304392,1.919463783,11.2798378
5.086319563,2.029640308,10.72504209
5.073850098,1.3825937,10.66341356
5.075651857,1.628063371,10.8746001
5.023553386,1.355805452,10.97101975
5.202268541,1.298006592,11.34327141
5.075386662,0.916739572,11.11063759
5.137686066,0.188675791,10.99239667
5.186364235,0.320425658,10.62828186
5.193215448,-0.320193418,10.47168646
5.148445003,-1.021812506,10.63038956
